Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
19/12/2006,06:10:00,0.242,0.0,242.61,1.0,0.0,0.0,0.0
19/12/2006,06:11:00,0.262,0.0,242.79,1.2,0.0,0.0,0.0
19/12/2006,06:12:00,0.244,0.0,243.21,1.0,0.0,0.0,0.0
19/12/2006,06:13:00,0.262,0.0,243.24,1.2,0.0,1.0,0.0
19/12/2006,06:14:00,0.37,0.13,243.39,1.6,0.0,0.0,0.0
19/12/2006,06:15:00,0.372,0.132,243.31,1.6,0.0,0.0,0.0
19/12/2006,06:16:00,0.348,0.126,242.78,1.6,0.0,0.0,0.0
19/12/2006,06:17:00,0.366,0.132,243.12,1.6,0.0,0.0,0.0
19/12/2006,06:18:00,0.346,0.122,242.05,1.6,0.0,0.0,0.0
19/12/2006,06:19:00,0.364,0.13,242.65,1.6,0.0,1.0,0.0
19/12/2006,06:20:00,0.348,0.124,242.4,1.6,0.0,0.0,0.0
19/12/2006,06:21:00,0.352,0.12,240.93,1.6,0.0,0.0,0.0
19/12/2006,06:22:00,0.354,0.12,240.5,1.6,0.0,0.0,0.0
19/12/2006,06:23:00,0.402,0.19,240.15,2.0,0.0,1.0,0.0
19/12/2006,06:24:00,0.436,0.238,239.77,2.0,0.0,2.0,0.0
19/12/2006,06:25:00,0.416,0.238,240.4,2.0,0.0,1.0,0.0
19/12/2006,06:26:00,0.434,0.246,241.36,2.0,0.0,2.0,0.0
19/12/2006,06:27:00,0.408,0.198,241.12,2.0,0.0,2.0,0.0
19/12/2006,06:28:00,0.418,0.214,240.69,2.0,0.0,1.0,0.0
19/12/2006,06:29:00,0.4,0.208,240.78,1.8,0.0,2.0,0.0
19/12/2006,06:30:00,0.42,0.216,241.24,2.0,0.0,1.0,0.0
19/12/2006,06:31:00,0.4,0.214,242.13,1.8,0.0,2.0,0.0
19/12/2006,06:32:00,0.418,0.218,241.73,2.0,0.0,2.0,0.0
19/12/2006,06:33:00,0.396,0.214,241.83,1.8,0.0,1.0,0.0
19/12/2006,06:34:00,0.412,0.214,240.85,2.0,0.0,2.0,0.0
19/12/2006,06:35:00,0.354,0.154,240.09,1.6,0.0,1.0,0.0
19/12/2006,06:36:00,0.338,0.108,240.44,1.6,0.0,2.0,0.0
19/12/2006,06:37:00,0.318,0.102,240.17,1.4,0.0,1.0,0.0
19/12/2006,06:38:00,0.336,0.106,239.95,1.4,0.0,2.0,0.0
19/12/2006,06:39:00,0.32,0.108,241.77,1.4,0.0,1.0,0.0
19/12/2006,06:40:00,0.34,0.118,242.74,1.6,0.0,2.0,0.0
19/12/2006,06:41:00,0.32,0.114,243.39,1.4,0.0,1.0,0.0
19/12/2006,06:42:00,0.338,0.118,243.01,1.6,0.0,1.0,0.0
19/12/2006,06:43:00,0.316,0.108,241.86,1.4,0.0,2.0,0.0
19/12/2006,06:44:00,0.328,0.112,241.78,1.4,0.0,1.0,0.0
19/12/2006,06:45:00,0.31,0.11,242.28,1.4,0.0,2.0,0.0
19/12/2006,06:46:00,0.428,0.146,243.53,1.8,0.0,1.0,0.0
19/12/2006,06:47:00,1.484,0.096,242.18,7.4,0.0,1.0,0.0
19/12/2006,06:48:00,5.244,0.0,238.33,22.0,0.0,0.0,0.0
19/12/2006,06:49:00,4.856,0.0,238.82,20.2,0.0,0.0,0.0
19/12/2006,06:50:00,4.862,0.0,238.0,20.4,0.0,1.0,0.0
19/12/2006,06:51:00,2.636,0.0,239.5,12.8,0.0,0.0,0.0
19/12/2006,06:52:00,1.344,0.068,240.65,5.6,0.0,0.0,0.0
19/12/2006,06:53:00,1.402,0.142,241.12,5.8,0.0,0.0,0.0
19/12/2006,06:54:00,1.396,0.146,243.03,5.8,0.0,0.0,0.0
19/12/2006,06:55:00,2.35,0.18,242.66,10.0,0.0,0.0,0.0
19/12/2006,06:56:00,2.516,0.17,243.47,10.6,0.0,0.0,0.0
19/12/2006,06:57:00,1.234,0.154,244.24,5.2,0.0,0.0,0.0
19/12/2006,06:58:00,1.31,0.152,244.0,5.4,0.0,0.0,0.0
19/12/2006,06:59:00,1.372,0.152,243.95,5.6,0.0,0.0,0.0
19/12/2006,07:00:00,1.37,0.148,243.2,5.6,0.0,0.0,0.0
19/12/2006,07:01:00,0.782,0.142,242.41,3.4,0.0,0.0,0.0
19/12/2006,07:02:00,0.784,0.142,242.64,3.4,0.0,0.0,0.0
19/12/2006,07:03:00,0.764,0.132,240.61,3.2,0.0,0.0,0.0
19/12/2006,07:04:00,0.772,0.134,241.08,3.2,0.0,0.0,0.0
19/12/2006,07:05:00,0.658,0.102,241.05,2.8,0.0,0.0,0.0
19/12/2006,07:06:00,0.566,0.0,241.93,2.4,0.0,0.0,0.0
19/12/2006,07:07:00,0.652,0.1,241.18,2.8,0.0,0.0,0.0
19/12/2006,07:08:00,0.634,0.108,241.44,2.8,0.0,0.0,0.0
19/12/2006,07:09:00,0.636,0.108,241.25,2.8,0.0,0.0,0.0
19/12/2006,07:10:00,0.636,0.104,240.26,2.8,0.0,0.0,0.0
19/12/2006,07:11:00,0.638,0.102,239.87,2.8,0.0,0.0,0.0
19/12/2006,07:12:00,0.634,0.112,241.62,2.8,0.0,0.0,0.0
19/12/2006,07:13:00,0.634,0.112,242.0,2.8,0.0,0.0,0.0
19/12/2006,07:14:00,0.628,0.11,241.44,2.6,0.0,0.0,0.0
19/12/2006,07:15:00,0.646,0.112,242.2,2.8,0.0,0.0,0.0
19/12/2006,07:16:00,0.584,0.0,241.64,2.4,0.0,0.0,0.0
19/12/2006,07:17:00,0.582,0.0,240.8,2.6,0.0,0.0,0.0
19/12/2006,07:18:00,0.576,0.0,239.58,2.4,0.0,0.0,0.0
19/12/2006,07:19:00,0.566,0.0,239.88,2.4,0.0,0.0,0.0
19/12/2006,07:20:00,0.562,0.0,238.85,2.4,0.0,0.0,0.0
19/12/2006,07:21:00,0.572,0.0,239.06,2.4,0.0,0.0,0.0
19/12/2006,07:22:00,0.564,0.0,239.95,2.4,0.0,0.0,0.0
19/12/2006,07:23:00,0.578,0.0,240.54,2.4,0.0,0.0,0.0
19/12/2006,07:24:00,0.588,0.0,241.68,2.6,0.0,0.0,0.0
19/12/2006,07:25:00,0.592,0.0,241.69,2.6,0.0,0.0,0.0
19/12/2006,07:26:00,0.582,0.0,240.4,2.6,0.0,0.0,0.0
19/12/2006,07:27:00,0.614,0.0,241.07,2.6,0.0,0.0,0.0
19/12/2006,07:28:00,0.648,0.0,240.52,2.8,0.0,0.0,0.0
19/12/2006,07:29:00,0.648,0.0,240.25,2.8,0.0,0.0,0.0
19/12/2006,07:30:00,1.3,0.08,240.0,5.8,0.0,0.0,0.0
19/12/2006,07:31:00,1.976,0.344,238.44,8.4,0.0,0.0,0.0
19/12/2006,07:32:00,1.922,0.304,238.01,8.2,0.0,0.0,0.0
19/12/2006,07:33:00,1.648,0.148,239.31,6.8,0.0,0.0,0.0
19/12/2006,07:34:00,2.586,0.144,239.81,11.0,0.0,0.0,10.0
19/12/2006,07:35:00,3.068,0.138,239.16,12.8,0.0,0.0,18.0
19/12/2006,07:36:00,3.05,0.136,239.07,12.8,0.0,0.0,18.0
19/12/2006,07:37:00,3.032,0.136,238.84,12.6,0.0,0.0,18.0
19/12/2006,07:38:00,3.052,0.14,239.73,12.6,0.0,0.0,18.0
19/12/2006,07:39:00,3.21,0.136,239.28,13.4,0.0,0.0,17.0
19/12/2006,07:40:00,3.194,0.126,238.59,13.4,0.0,0.0,18.0
19/12/2006,07:41:00,3.104,0.114,238.53,13.0,0.0,0.0,17.0
19/12/2006,07:42:00,3.288,0.108,237.72,13.8,0.0,0.0,18.0
19/12/2006,07:43:00,3.284,0.106,237.33,13.8,0.0,0.0,17.0
19/12/2006,07:44:00,3.408,0.0,237.59,14.2,0.0,0.0,17.0
19/12/2006,07:45:00,3.594,0.0,238.73,15.0,0.0,0.0,18.0
19/12/2006,07:46:00,3.518,0.0,237.61,14.8,0.0,0.0,17.0
19/12/2006,07:47:00,2.99,0.0,237.75,12.6,0.0,0.0,17.0
19/12/2006,07:48:00,3.278,0.0,237.24,14.0,0.0,0.0,18.0
19/12/2006,07:49:00,4.034,0.0,236.77,17.0,0.0,0.0,17.0
19/12/2006,07:50:00,3.022,0.082,236.69,13.0,0.0,0.0,17.0
19/12/2006,07:51:00,2.924,0.154,236.61,12.4,0.0,0.0,17.0
19/12/2006,07:52:00,3.074,0.154,236.57,13.0,0.0,0.0,17.0
19/12/2006,07:53:00,2.92,0.132,235.66,12.4,0.0,0.0,17.0
19/12/2006,07:54:00,2.876,0.132,237.07,12.0,0.0,0.0,18.0
19/12/2006,07:55:00,2.884,0.13,237.36,12.2,0.0,0.0,17.0
19/12/2006,07:56:00,2.85,0.13,237.42,12.0,0.0,0.0,17.0
19/12/2006,07:57:00,2.83,0.128,236.89,11.8,0.0,0.0,17.0
19/12/2006,07:58:00,2.808,0.096,236.54,11.8,0.0,0.0,17.0
19/12/2006,07:59:00,2.724,0.0,235.16,11.6,0.0,0.0,17.0
19/12/2006,08:00:00,2.914,0.0,235.47,12.4,0.0,0.0,17.0
19/12/2006,08:01:00,3.108,0.17,236.69,13.0,0.0,0.0,18.0
19/12/2006,08:02:00,3.138,0.212,236.14,13.2,0.0,0.0,17.0
19/12/2006,08:03:00,3.084,0.142,236.39,13.0,0.0,0.0,17.0
19/12/2006,08:04:00,1.932,0.0,237.58,8.2,0.0,1.0,17.0
19/12/2006,08:05:00,2.306,0.0,236.56,10.4,0.0,7.0,17.0
19/12/2006,08:06:00,3.962,0.0,234.5,16.8,0.0,37.0,17.0
19/12/2006,08:07:00,3.948,0.0,234.03,16.8,0.0,37.0,17.0
19/12/2006,08:08:00,4.214,0.0,233.98,18.0,0.0,37.0,17.0
19/12/2006,08:09:00,4.32,0.114,233.89,18.4,0.0,36.0,16.0
19/12/2006,08:10:00,4.308,0.116,233.51,18.4,0.0,37.0,17.0
19/12/2006,08:11:00,4.266,0.112,232.45,18.2,0.0,36.0,17.0
19/12/2006,08:12:00,4.348,0.118,234.59,18.4,0.0,37.0,17.0
19/12/2006,08:13:00,4.352,0.12,235.08,18.4,0.0,38.0,16.0
19/12/2006,08:14:00,4.358,0.12,235.08,18.4,0.0,37.0,17.0
19/12/2006,08:15:00,4.372,0.122,235.68,18.4,0.0,37.0,17.0
19/12/2006,08:16:00,4.286,0.126,235.9,18.2,0.0,37.0,18.0
19/12/2006,08:17:00,3.848,0.134,237.46,16.4,0.0,35.0,17.0
19/12/2006,08:18:00,1.96,0.152,239.9,8.2,0.0,1.0,17.0
19/12/2006,08:19:00,1.976,0.152,240.03,8.2,0.0,1.0,18.0
19/12/2006,08:20:00,2.508,0.174,238.14,11.2,0.0,9.0,17.0
19/12/2006,08:21:00,1.936,0.192,238.46,8.2,0.0,1.0,18.0
19/12/2006,08:22:00,1.864,0.158,238.02,7.8,0.0,1.0,17.0
19/12/2006,08:23:00,1.816,0.0,237.83,7.6,0.0,1.0,18.0
19/12/2006,08:24:00,1.848,0.0,238.02,7.8,0.0,1.0,17.0
19/12/2006,08:25:00,1.898,0.0,237.77,8.0,0.0,1.0,17.0
19/12/2006,08:26:00,2.02,0.0,238.45,8.4,0.0,1.0,18.0
19/12/2006,08:27:00,1.872,0.066,239.14,7.8,0.0,2.0,17.0
19/12/2006,08:28:00,1.834,0.068,239.33,7.6,0.0,0.0,18.0
19/12/2006,08:29:00,1.796,0.0,238.47,7.4,0.0,1.0,17.0
19/12/2006,08:30:00,1.828,0.0,237.95,7.6,0.0,1.0,17.0
19/12/2006,08:31:00,1.58,0.0,237.94,6.6,0.0,1.0,18.0
19/12/2006,08:32:00,1.566,0.0,237.66,6.8,0.0,1.0,17.0
19/12/2006,08:33:00,1.408,0.05,237.01,5.8,0.0,1.0,17.0
19/12/2006,08:34:00,1.818,0.214,237.77,7.8,0.0,1.0,18.0
19/12/2006,08:35:00,1.724,0.148,240.92,7.2,0.0,5.0,17.0
19/12/2006,08:36:00,1.648,0.148,240.75,6.8,0.0,5.0,18.0
19/12/2006,08:37:00,1.726,0.172,241.08,7.2,1.0,5.0,18.0
19/12/2006,08:38:00,1.73,0.166,240.1,7.2,1.0,5.0,18.0
19/12/2006,08:39:00,3.864,0.226,236.96,16.4,34.0,5.0,17.0
19/12/2006,08:40:00,3.94,0.176,236.25,16.6,37.0,1.0,17.0
19/12/2006,08:41:00,4.04,0.216,236.16,17.0,38.0,3.0,17.0
19/12/2006,08:42:00,5.808,0.156,234.22,24.8,37.0,33.0,17.0
19/12/2006,08:43:00,5.354,0.106,234.17,23.0,37.0,34.0,17.0
19/12/2006,08:44:00,5.47,0.09,235.16,23.4,38.0,31.0,17.0
19/12/2006,08:45:00,5.536,0.094,234.52,23.6,37.0,36.0,16.0
19/12/2006,08:46:00,6.662,0.068,233.58,29.2,37.0,49.0,17.0
19/12/2006,08:47:00,7.828,0.182,232.2,33.6,36.0,72.0,17.0
19/12/2006,08:48:00,7.84,0.188,232.55,33.6,36.0,71.0,16.0
19/12/2006,08:49:00,7.818,0.202,232.22,33.6,37.0,71.0,17.0
19/12/2006,08:50:00,7.816,0.184,232.39,33.6,36.0,71.0,16.0
19/12/2006,08:51:00,6.498,0.238,234.4,28.0,15.0,73.0,17.0
19/12/2006,08:52:00,5.768,0.228,234.62,24.6,0.0,72.0,17.0
19/12/2006,08:53:00,5.774,0.222,233.74,24.6,2.0,72.0,17.0
19/12/2006,08:54:00,6.964,0.188,231.97,30.2,20.0,71.0,16.0
19/12/2006,08:55:00,7.746,0.194,231.24,33.4,37.0,71.0,17.0
19/12/2006,08:56:00,6.78,0.198,232.85,29.4,21.0,71.0,16.0
19/12/2006,08:57:00,5.814,0.256,235.9,24.6,0.0,73.0,17.0
19/12/2006,08:58:00,4.978,0.23,237.28,21.4,1.0,61.0,17.0
19/12/2006,08:59:00,5.024,0.238,236.68,21.6,23.0,36.0,18.0
19/12/2006,09:00:00,5.994,0.208,235.95,25.8,38.0,38.0,17.0
19/12/2006,09:01:00,5.828,0.164,235.74,24.6,37.0,39.0,17.0
19/12/2006,09:02:00,5.68,0.124,234.79,24.2,37.0,37.0,17.0
19/12/2006,09:03:00,5.494,0.124,235.34,23.4,37.0,34.0,17.0
19/12/2006,09:04:00,4.674,0.104,236.91,19.6,38.0,18.0,17.0
19/12/2006,09:05:00,5.698,0.098,234.29,24.2,37.0,37.0,17.0
19/12/2006,09:06:00,5.668,0.0,235.42,24.0,37.0,36.0,17.0
19/12/2006,09:07:00,3.542,0.0,237.96,16.2,16.0,25.0,17.0
19/12/2006,09:08:00,2.944,0.072,238.39,12.4,0.0,26.0,17.0
19/12/2006,09:09:00,3.492,0.046,237.86,14.6,0.0,36.0,18.0
19/12/2006,09:10:00,2.944,0.0,238.19,12.6,1.0,28.0,17.0
19/12/2006,09:11:00,2.064,0.066,238.28,8.8,0.0,22.0,8.0
19/12/2006,09:12:00,2.514,0.088,238.35,10.4,0.0,36.0,0.0
19/12/2006,09:13:00,2.242,0.114,239.25,9.6,0.0,34.0,0.0
19/12/2006,09:14:00,1.492,0.11,239.52,6.4,0.0,18.0,0.0
19/12/2006,09:15:00,2.642,0.17,239.08,11.0,0.0,38.0,0.0
19/12/2006,09:16:00,2.53,0.184,239.29,10.8,0.0,38.0,0.0
19/12/2006,09:17:00,1.77,0.212,238.95,7.6,0.0,23.0,0.0
19/12/2006,09:18:00,2.642,0.186,238.37,11.4,0.0,39.0,0.0
19/12/2006,09:19:00,2.732,0.204,237.61,11.6,0.0,42.0,0.0
19/12/2006,09:20:00,1.112,0.144,238.19,5.0,0.0,13.0,0.0
19/12/2006,09:21:00,2.3,0.0,237.37,9.8,0.0,33.0,0.0
19/12/2006,09:22:00,1.864,0.0,238.33,8.6,0.0,27.0,0.0
19/12/2006,09:23:00,2.018,0.0,238.9,8.6,0.0,31.0,0.0
19/12/2006,09:24:00,1.182,0.0,239.6,5.6,0.0,15.0,0.0
19/12/2006,09:25:00,2.494,0.11,239.13,10.4,0.0,36.0,0.0
19/12/2006,09:26:00,1.412,0.14,239.88,7.0,0.0,20.0,0.0
19/12/2006,09:27:00,0.676,0.174,239.92,3.0,0.0,4.0,0.0
19/12/2006,09:28:00,0.848,0.14,239.07,4.0,0.0,10.0,0.0
19/12/2006,09:29:00,0.546,0.17,238.74,2.4,0.0,3.0,0.0
19/12/2006,09:30:00,0.506,0.144,239.09,2.2,0.0,3.0,0.0
19/12/2006,09:31:00,0.55,0.172,239.15,2.4,0.0,4.0,0.0
19/12/2006,09:32:00,0.514,0.15,239.55,2.2,0.0,3.0,0.0
19/12/2006,09:33:00,0.54,0.18,240.84,2.4,0.0,4.0,0.0
19/12/2006,09:34:00,0.514,0.158,240.81,2.2,0.0,3.0,0.0
19/12/2006,09:35:00,0.524,0.176,240.65,2.2,0.0,3.0,0.0
19/12/2006,09:36:00,0.428,0.134,240.96,1.8,0.0,2.0,0.0
19/12/2006,09:37:00,0.33,0.11,241.57,1.4,0.0,0.0,0.0
19/12/2006,09:38:00,0.35,0.116,241.85,1.6,0.0,0.0,0.0
19/12/2006,09:39:00,0.268,0.0,241.55,1.2,0.0,0.0,0.0
19/12/2006,09:40:00,0.246,0.0,241.51,1.2,0.0,1.0,0.0
19/12/2006,09:41:00,0.226,0.0,241.05,1.0,0.0,0.0,0.0
19/12/2006,09:42:00,0.252,0.0,241.5,1.2,0.0,0.0,0.0
19/12/2006,09:43:00,0.232,0.0,241.11,1.0,0.0,0.0,0.0
19/12/2006,09:44:00,0.25,0.0,240.97,1.2,0.0,0.0,0.0
19/12/2006,09:45:00,0.23,0.0,241.48,1.0,0.0,0.0,0.0
19/12/2006,09:46:00,0.244,0.0,241.54,1.0,0.0,1.0,0.0
19/12/2006,09:47:00,0.228,0.0,241.26,1.0,0.0,0.0,0.0
19/12/2006,09:48:00,0.25,0.0,241.29,1.2,0.0,0.0,0.0
19/12/2006,09:49:00,0.238,0.0,240.34,1.0,0.0,0.0,0.0
19/12/2006,09:50:00,0.302,0.0,241.44,1.4,0.0,0.0,0.0
19/12/2006,09:51:00,0.32,0.086,241.48,1.4,0.0,1.0,0.0
19/12/2006,09:52:00,0.302,0.084,241.92,1.4,0.0,0.0,0.0
19/12/2006,09:53:00,0.326,0.086,241.62,1.4,0.0,0.0,0.0
19/12/2006,09:54:00,0.308,0.082,241.76,1.4,0.0,0.0,0.0
19/12/2006,09:55:00,0.326,0.088,241.9,1.4,0.0,0.0,0.0
19/12/2006,09:56:00,0.302,0.082,241.88,1.4,0.0,0.0,0.0
19/12/2006,09:57:00,0.316,0.088,242.17,1.4,0.0,1.0,0.0
19/12/2006,09:58:00,0.298,0.082,242.08,1.2,0.0,0.0,0.0
19/12/2006,09:59:00,0.308,0.078,241.35,1.4,0.0,0.0,0.0
19/12/2006,10:00:00,0.222,0.0,241.5,1.0,0.0,0.0,0.0
19/12/2006,10:01:00,0.244,0.0,241.81,1.0,0.0,0.0,0.0
19/12/2006,10:02:00,0.23,0.0,241.63,1.0,0.0,0.0,0.0
19/12/2006,10:03:00,0.324,0.064,241.93,1.6,0.0,1.0,0.0
19/12/2006,10:04:00,0.332,0.108,240.77,1.4,0.0,0.0,0.0
19/12/2006,10:05:00,0.344,0.108,240.01,1.6,0.0,0.0,0.0
19/12/2006,10:06:00,0.324,0.1,239.32,1.4,0.0,0.0,0.0
19/12/2006,10:07:00,0.34,0.104,239.05,1.6,0.0,0.0,0.0
19/12/2006,10:08:00,0.316,0.092,237.18,1.4,0.0,0.0,0.0
19/12/2006,10:09:00,0.332,0.094,236.54,1.4,0.0,1.0,0.0
19/12/2006,10:10:00,0.312,0.088,235.72,1.4,0.0,0.0,0.0
19/12/2006,10:11:00,0.33,0.096,237.13,1.4,0.0,0.0,0.0
19/12/2006,10:12:00,0.316,0.102,239.94,1.4,0.0,0.0,0.0
19/12/2006,10:13:00,0.334,0.11,240.46,1.4,0.0,0.0,0.0
19/12/2006,10:14:00,0.316,0.104,240.49,1.4,0.0,0.0,0.0
19/12/2006,10:15:00,0.338,0.114,241.86,1.4,0.0,0.0,0.0
19/12/2006,10:16:00,0.32,0.114,243.23,1.4,0.0,0.0,0.0
19/12/2006,10:17:00,0.302,0.064,241.79,1.4,0.0,1.0,0.0
19/12/2006,10:18:00,0.222,0.0,241.78,1.0,0.0,0.0,0.0
19/12/2006,10:19:00,0.242,0.0,241.61,1.0,0.0,0.0,0.0
19/12/2006,10:20:00,0.234,0.0,242.46,1.0,0.0,0.0,0.0
19/12/2006,10:21:00,0.23,0.0,243.06,1.0,0.0,0.0,0.0
19/12/2006,10:22:00,0.244,0.0,243.4,1.0,0.0,1.0,0.0
19/12/2006,10:23:00,0.224,0.0,243.03,1.0,0.0,0.0,0.0
19/12/2006,10:24:00,0.244,0.0,242.85,1.0,0.0,0.0,0.0
19/12/2006,10:25:00,0.224,0.0,243.66,1.0,0.0,0.0,0.0
19/12/2006,10:26:00,0.244,0.0,244.35,1.0,0.0,0.0,0.0
19/12/2006,10:27:00,0.226,0.0,244.46,1.0,0.0,0.0,0.0
19/12/2006,10:28:00,0.244,0.0,244.12,1.0,0.0,1.0,0.0
19/12/2006,10:29:00,0.316,0.086,244.89,1.4,0.0,0.0,0.0
19/12/2006,10:30:00,0.41,0.204,244.65,2.0,0.0,1.0,0.0
19/12/2006,10:31:00,0.392,0.22,245.36,1.8,0.0,2.0,0.0
19/12/2006,10:32:00,0.408,0.23,245.95,1.8,0.0,2.0,0.0
19/12/2006,10:33:00,0.39,0.222,245.61,1.8,0.0,1.0,0.0
19/12/2006,10:34:00,0.41,0.232,246.28,2.0,0.0,2.0,0.0
19/12/2006,10:35:00,0.386,0.218,244.74,1.8,0.0,1.0,0.0
19/12/2006,10:36:00,0.598,0.298,243.78,2.6,0.0,5.0,0.0
19/12/2006,10:37:00,0.58,0.272,243.14,2.6,0.0,5.0,0.0
19/12/2006,10:38:00,0.546,0.222,243.17,2.4,0.0,5.0,0.0
19/12/2006,10:39:00,0.51,0.168,243.6,2.2,0.0,5.0,0.0
19/12/2006,10:40:00,0.524,0.196,244.92,2.2,0.0,5.0,0.0
19/12/2006,10:41:00,0.56,0.224,245.0,2.4,0.0,5.0,0.0
19/12/2006,10:42:00,0.63,0.328,244.25,2.8,0.0,5.0,0.0
19/12/2006,10:43:00,0.612,0.308,244.0,2.8,0.0,4.0,0.0
19/12/2006,10:44:00,0.422,0.252,244.42,2.0,0.0,2.0,0.0
19/12/2006,10:45:00,1.492,0.23,242.57,6.6,0.0,2.0,0.0
19/12/2006,10:46:00,1.224,0.248,241.65,5.8,0.0,1.0,0.0
19/12/2006,10:47:00,0.566,0.234,241.4,2.8,0.0,2.0,0.0
19/12/2006,10:48:00,0.566,0.228,241.37,2.4,0.0,1.0,0.0
19/12/2006,10:49:00,0.586,0.238,242.45,2.6,0.0,2.0,0.0
19/12/2006,10:50:00,0.566,0.234,242.65,2.4,0.0,1.0,0.0
19/12/2006,10:51:00,0.584,0.24,242.8,2.6,0.0,1.0,0.0
19/12/2006,10:52:00,0.566,0.238,243.22,2.4,0.0,2.0,0.0
19/12/2006,10:53:00,0.56,0.232,242.05,2.4,0.0,1.0,0.0
19/12/2006,10:54:00,0.55,0.216,240.92,2.4,0.0,1.0,0.0
19/12/2006,10:55:00,0.458,0.066,241.3,1.8,0.0,0.0,0.0
19/12/2006,10:56:00,0.394,0.0,242.05,1.6,0.0,0.0,0.0
19/12/2006,10:57:00,0.392,0.0,241.62,1.6,0.0,0.0,0.0
19/12/2006,10:58:00,0.4,0.0,242.49,1.6,0.0,0.0,0.0
19/12/2006,10:59:00,1.476,0.0,240.9,7.4,0.0,16.0,0.0
19/12/2006,11:00:00,2.41,0.0,239.7,10.0,0.0,37.0,0.0
19/12/2006,11:01:00,1.942,0.0,241.28,8.8,0.0,29.0,0.0
19/12/2006,11:02:00,2.452,0.0,240.67,10.2,0.0,37.0,0.0
19/12/2006,11:03:00,1.93,0.0,240.68,8.8,0.0,29.0,0.0
19/12/2006,11:04:00,3.734,0.0,238.65,16.2,0.0,56.0,0.0
19/12/2006,11:05:00,4.602,0.0,237.24,19.4,0.0,73.0,0.0
19/12/2006,11:06:00,4.698,0.0,237.94,19.6,0.0,73.0,0.0
19/12/2006,11:07:00,4.702,0.0,238.03,19.6,0.0,73.0,0.0
19/12/2006,11:08:00,4.702,0.08,237.81,19.6,0.0,73.0,0.0
19/12/2006,11:09:00,4.66,0.084,236.58,19.6,0.0,73.0,0.0
19/12/2006,11:10:00,4.618,0.072,235.53,19.6,0.0,72.0,0.0
19/12/2006,11:11:00,4.668,0.086,236.91,19.6,0.0,73.0,0.0
19/12/2006,11:12:00,4.542,0.078,236.83,19.2,0.0,72.0,0.0
19/12/2006,11:13:00,1.696,0.108,238.1,7.4,0.0,25.0,0.0
19/12/2006,11:14:00,1.872,0.084,234.85,8.2,0.0,26.0,0.0
19/12/2006,11:15:00,2.404,0.114,234.86,10.2,0.0,36.0,0.0
19/12/2006,11:16:00,2.226,0.098,238.45,9.4,0.0,34.0,0.0
19/12/2006,11:17:00,1.246,0.06,240.35,5.2,0.0,17.0,0.0
19/12/2006,11:18:00,2.412,0.0,239.06,10.0,0.0,36.0,0.0
19/12/2006,11:19:00,1.852,0.0,240.4,8.0,0.0,28.0,0.0
19/12/2006,11:20:00,1.808,0.142,239.36,7.8,0.0,24.0,0.0
19/12/2006,11:21:00,2.564,0.154,239.82,10.6,0.0,37.0,0.0
19/12/2006,11:22:00,1.558,0.196,240.33,6.8,0.0,22.0,0.0
19/12/2006,11:23:00,2.158,0.196,240.43,9.2,0.0,30.0,0.0
19/12/2006,11:24:00,2.308,0.154,240.74,9.6,0.0,34.0,0.0
19/12/2006,11:25:00,1.364,0.168,241.16,5.6,0.0,18.0,0.0
19/12/2006,11:26:00,2.56,0.142,240.23,10.6,0.0,36.0,0.0
19/12/2006,11:27:00,1.798,0.152,240.72,7.8,0.0,26.0,0.0
19/12/2006,11:28:00,1.95,0.148,240.11,8.4,0.0,27.0,0.0
19/12/2006,11:29:00,2.4,0.172,239.58,10.0,0.0,36.0,0.0
19/12/2006,11:30:00,1.596,0.238,240.58,6.6,0.0,21.0,0.0
19/12/2006,11:31:00,2.692,0.214,239.06,11.2,0.0,39.0,0.0
19/12/2006,11:32:00,1.838,0.226,240.2,8.0,0.0,27.0,0.0
19/12/2006,11:33:00,2.25,0.19,240.34,9.6,0.0,32.0,0.0
19/12/2006,11:34:00,2.072,0.08,241.04,9.0,0.0,32.0,0.0
19/12/2006,11:35:00,1.488,0.0,241.77,6.4,0.0,20.0,0.0
19/12/2006,11:36:00,2.392,0.0,240.64,9.8,0.0,37.0,0.0
19/12/2006,11:37:00,1.342,0.0,242.11,5.6,0.0,20.0,0.0
19/12/2006,11:38:00,2.088,0.0,241.89,8.8,0.0,30.0,0.0
19/12/2006,11:39:00,1.644,0.0,241.63,7.2,0.0,25.0,0.0
19/12/2006,11:40:00,1.78,0.0,241.77,7.8,0.0,25.0,0.0
19/12/2006,11:41:00,1.876,0.0,241.31,8.0,0.0,29.0,0.0
19/12/2006,11:42:00,1.536,0.0,241.09,6.6,0.0,21.0,0.0
19/12/2006,11:43:00,2.38,0.0,240.22,9.8,0.0,36.0,0.0
19/12/2006,11:44:00,1.268,0.0,241.47,5.2,0.0,19.0,0.0
19/12/2006,11:45:00,2.162,0.0,241.88,9.0,0.0,32.0,0.0
19/12/2006,11:46:00,1.766,0.13,242.58,7.6,0.0,25.0,0.0
19/12/2006,11:47:00,1.828,0.134,241.6,8.0,0.0,25.0,0.0
19/12/2006,11:48:00,2.162,0.14,241.71,9.2,0.0,32.0,0.0
